candidate_district_checked,candidate_id_checked,Name,candidate_office_checked,candidate_party_checked,candidate_state_checked,candidate_url,Sector,committee_url,date_signed_formatted,district_checked,election_code,election_other_description,Growth of $1 during Run,expenditure_date_formatted,expenditure_purpose_code,expenditure_purpose_descrip,filer_committee_id_number,form_type,memo_code,memo_text_description,payee_city,payee_name_simplified,payee_organization_name,payee_state,payee_street_1,payee_street_2,payee_zip,race_url,short_office,superceded_by_amendment,support_oppose_checked,transaction_id,,,,
2,H0NC02059,Eversource Energy,H,R,NC,/candidate/2016/ellmers-renee-jacisin/H0NC02059/,Utilities,/committee/2016/defending-main-street-superpac-inc/C00540203/,,1322,P2016,,120,2005-11-25,,Field Work,C00540203,SE,, ,Dayton,James S. Nathanson  Associates,James S. Nathanson  Associates,OH,Talbott Tower,131 North Ludlow Street,45402,/race/2014/H/NC/02/,NC-02,FALSE,S,SE.4486,,,,
0,P60007242,Campbell Soup,P,R,US,/candidate/2016/fiorina-carly/P60007242/,Consumer Staples,/committee/2016/conservative-authentic-responsive-leadership-for-you-and-for-america/C00573154/,,1522,P2016,,99,1989-11-16,,VOTER CONTACT MAIL,C00573154,SE,, ,MANCHESTER,SPECTRUM MARKETING COMPANIES,SPECTRUM MARKETING COMPANIES,NH,SPECTRUM MARKETING COMPANIES95 ED,STE 101,3102,,,FALSE,S,SE24.3955,,,,
0,P60008059,Dentsply Sirona,P,R,US,/candidate/2016/bush-jeb/P60008059/,Health Care,/committee/2016/right-to-rise-usa/C00571372/,,1522,P2016,,50,2000-05-16,,Direct Mail Postage,C00571372,SE,, ,Manchester,Spectrum Marketing Companies,Spectrum Marketing Companies,NH,95 Eddy Rd,Suite 101,3102,,,FALSE,S,2,,,,
0,P60008059,DaVita Inc.,P,R,US,/candidate/2016/bush-jeb/P60008059/,Health Care,/committee/2016/right-to-rise-usa/C00571372/,,1522,P2016,,39,1996-08-21,,Direct Mail Production,C00571372,SE,, ,Des Moines,Redwave Communications LLC,Redwave Communications LLC,IA,4019 Ingersoll Ave,,50312,,,FALSE,S,1,,,,
32,H6TX32050,Akamai Technologies Inc,H,R,TX,/candidate/2016/ramsland-russell-james-jr/H6TX32050/,Information Technology,/committee/2016/madison-project-inc/C00298000/,,1471,P2016,,106,1997-03-25,,GRASSROOTS CONSULTING (NON-CONTRIBUTION ACCOUNT),C00298000,SE,, ,ALEDO,CAMPAIGN SIDEKICK LLC,CAMPAIGN SIDEKICK LLC,TX,1550 OLD ANNETTA,,76008,/race/2014/H/TX/32/,TX-32,FALSE,S,SE.379853,,,,
19,H6TX19149,AutoNation Inc,H,R,TX,/candidate/2016/starr-michael-bob/H6TX19149/,Consumer Discretionary,/committee/2016/conservative-texans/C00603647/,,1456,P2016,,65,1996-08-26,,Radio Ad Placement,C00603647,SE,, ,Austin,Anthem Media,Anthem Media,TX,5524 Bee Caves Rd Ste B-5,,78746,/race/2014/H/TX/19/,TX-19,FALSE,S,SE.4100,,,,
0,S6OH00247,Skyworks Solutions,S,D,OH,/candidate/2016/sittenfeld-p-g/S6OH00247/,Information Technology,/committee/2016/new-leadership-for-ohio/C00586867/,,1051,P2016,,15,2006-12-06,,Television Advertisement,C00586867,SE,,,Alexandria,Old Towne Media,Old Towne Media,VA,PO Box 31150,,22310,/race_id/1051/,OH (Sen.),FALSE,S,WFT2016119827-1,,,,
0,P60005915,Acuity Brands Inc,P,R,US,/candidate/2016/carson-benjamin-s-sr-md/P60005915/,Industrials,/committee/2016/2016-committee-the/C00569905/,,1522,P2016,,54,1989-01-12,,AD PRODUCTION,C00569905,SE,, ,ANNAPOLIS,"SAVANNA COMMUNICATIONS, LLC","SAVANNA COMMUNICATIONS, LLC",MD,755 SONNE DRIVE,,21041,,,FALSE,S,SE24.91586,,,,
0,P60005915,Goodyear Tire & Rubber,P,R,US,/candidate/2016/carson-benjamin-s-sr-md/P60005915/,Consumer Discretionary,/committee/2016/2016-committee-the/C00569905/,,1522,P2016,,57,1996-06-04,,MEDIA BUYS,C00569905,SE,, ,ANNAPOLIS,"SAVANNA COMMUNICATIONS, LLC","SAVANNA COMMUNICATIONS, LLC",MD,755 SONNE DRIVE,,21041,,,FALSE,S,SE24.91585,,,,
0,P60005915,Fortune Brands Home & Security,P,R,US,/candidate/2016/carson-benjamin-s-sr-md/P60005915/,Industrials,/committee/2016/2016-committee-the/C00569905/,,1522,P2016,,113,2008-03-01,,BILLBOARD,C00569905,SE,, ,SAN ANTONIO,CLEAR CHANNEL OUTDOOR,CLEAR CHANNEL OUTDOOR,TX,PO BOX 591790,,78258,,,FALSE,S,SE24.91584,,,,
0,P40003576,TransDigm Group,P,R,US,/candidate/2016/paul-rand/P40003576/,Industrials,/committee/2016/purple-pac-inc/C00544569/,,1522,P2016,,8,2001-09-16,,Ad production - estimate,C00544569,SE,, ,Alexandria,Arlington Edits,Arlington Edits,VA,PO Box 95,,22313,,,FALSE,S,SE.4187,,,,
0,P60006723,Frontier Communications,P,R,US,/candidate/2016/rubio-marco/P60006723/,Telecommunications Services,/committee/2016/conservative-solutions-pac/C00541292/,,1522,P2016,,92,1990-09-22,,media placement-National-also oppose Bush and Clinton,C00541292,SE,, ,Sherman Oaks,"Target Enterprises, LLC","Target Enterprises, LLC",CA,15260 Ventura Blvd.,Suite 1240,91403,,,FALSE,S,SE.5391,,,,
0,,Sealed Air,P,,NH,,Materials,/committee/None/None/C90005786/,,,P2016,,40,1989-01-25,,Polling,C90005786,F57,,,New York,"Global Strategy Group, LLC","Global Strategy Group, LLC",NY,215 Park Avenue South,15th Floor,100031612,,,FALSE,S,AC0B81353F158452A956,,,,
0,,Mattel Inc.,P,,NH,,Consumer Discretionary,/committee/None/None/C90005786/,,,P2016,,81,1992-06-17,,Estimate: Advertising - Facebook,C90005786,F57,,,Washington,"Buying Time, LLC","Buying Time, LLC",DC,650 Massachusetts Ave NW,Ste 210,200013728,,,FALSE,S,AA5EA5A6A3D2D4611941,,,,
0,,Envision Healthcare,P,,SC,,Health Care,/committee/None/None/C90005786/,,,P2016,,91,1984-01-15,,Estimate: Advertising - Facebook,C90005786,F57,,,Washington,"Buying Time, LLC","Buying Time, LLC",DC,650 Massachusetts Ave NW,Ste 210,200013728,,,FALSE,S,A29899E4F72534AD69E4,,,,
0,,Fluor Corp.,P,,VA,,Industrials,/committee/None/None/C90005786/,,,P2016,,27,2006-01-23,,Estimate: Advertising - Facebook,C90005786,F57,,,Washington,"Buying Time, LLC","Buying Time, LLC",DC,650 Massachusetts Ave NW,Ste 210,200013728,,,FALSE,S,A89F6260372F841AB833,,,,
0,P60007168,TripAdvisor,P,D,US,/candidate/2016/sanders-bernard/P60007168/,Consumer Discretionary,/committee/2016/national-nurses-united-for-patient-protection/C00490375/,,1522,P2016,,43,2000-06-26,,Bus tour expenses,C00490375,SE,, ,Chicago,Bus Bank,Bus Bank,IL,820 West Jackson,Suite 815,60607,,,FALSE,S,D692905,,,,
0,,Waters Corporation,P,,CO,,Health Care,/committee/None/None/C90005786/,,,P2016,,7,1991-04-08,,Estimate: Advertising - Facebook,C90005786,F57,,,Washington,"Buying Time, LLC","Buying Time, LLC",DC,650 Massachusetts Ave NW,Ste 210,200013728,,,FALSE,S,A8392807CD8C54A7DA1C,,,,
0,P40003576,Pulte Homes Inc.,P,R,US,/candidate/2016/paul-rand/P40003576/,Consumer Discretionary,/committee/2016/purple-pac-inc/C00544569/,,1522,P2016,,20,1998-07-04,,Television ad placement,C00544569,SE,, ,Alexandria,Arlington Edits,Arlington Edits,VA,PO Box 95,,22313,,,FALSE,S,SE.4175,,,,
0,P60005915,Verisign Inc.,P,R,US,/candidate/2016/carson-benjamin-s-sr-md/P60005915/,Information Technology,/committee/2016/2016-committee-the/C00569905/,,1522,P2016,,116,1999-11-17,,TELEVISION ADVERTISING,C00569905,SE,, ,ANNAPOLIS,"SAVANNA COMMUNICATIONS, LLC","SAVANNA COMMUNICATIONS, LLC",MD,755 SONNE DRIVE,,21041,,,FALSE,S,SE24.91588,,,,
0,P60006111,Staples Inc.,P,R,US,/candidate/2016/cruz-rafael-edward-ted/P60006111/,Consumer Discretionary,/committee/2016/keep-the-promise-pac/C00575415/,,1522,P2016,,81,1991-08-31,,PAC Printing,C00575415,SE,,,Mc Kees Rocks,Skyline,Skyline,PA,56 Sexton Road,,151362753,,,FALSE,S,E9ADC036F252D4D75B40,,,,
0,P60006111,ConAgra Foods Inc.,P,R,US,/candidate/2016/cruz-rafael-edward-ted/P60006111/,Consumer Staples,/committee/2016/stand-fortruth-inc/C00592337/,,1522,P2016,,99,1986-07-06,,Advertising - yard signs,C00592337,SE,, ,Ponte Verde,"Paul Crosson Porter, LLC","Paul Crosson Porter, LLC",FL,192 Martinique Circle,,32082,,,FALSE,S,SE.4121,,,,
0,P40003576,The Cooper Companies,P,R,US,/candidate/2016/paul-rand/P40003576/,Health Care,/committee/2016/concerned-american-voters/C00525899/,,1522,P2016,,86,2002-08-05,,"Voter contact - field staff, technology, and data management",C00525899,SE,, ,Alexandria,"Voter Contact Services, LLC","Voter Contact Services, LLC",VA,"107 S. West St, PMB 501",,22314,,,FALSE,S,SE.5737,,,,
0,P60006111,The Clorox Company,P,R,US,/candidate/2016/cruz-rafael-edward-ted/P60006111/,Consumer Staples,/committee/2016/stand-fortruth-inc/C00592337/,,1522,P2016,,64,1988-07-02,,Advertising - digital,C00592337,SE,, ,Washington,"Digital Freedom, LLC","Digital Freedom, LLC",DC,PO Box 65448,,20035,,,FALSE,S,SE.4120,,,,
,S0NH00235,Block H&R,S,R,NH,/candidate/2016/ayotte-kelly-a/S0NH00235/,Financials,/committee/2016/esafund/C00489856/,,1041,G2016,,21,1984-01-03,,direct voter contact,C00489856,SE,, ,Hancock,"Norway Hill Associates, Inc.","Norway Hill Associates, Inc.",NH,30 Norway Hill Road,,3449,/race_id/1041/,NH (Sen.),FALSE,S,SE.6410,,,,
0,P60006111,"Tegna, Inc.",P,R,US,/candidate/2016/cruz-rafael-edward-ted/P60006111/,Consumer Discretionary,/committee/2016/keep-the-promise-pac/C00575415/,,1522,P2016,,97,2001-04-19,,PAC Voter ID Program,C00575415,SE,,,Arlington,Advantage Direct,Advantage Direct,VA,2300 Clarendon Blvd Ste 303,,222013367,,,FALSE,S,E68D7EC253264484385C,,,,
0,P40003576,Dun & Bradstreet,P,R,US,/candidate/2016/paul-rand/P40003576/,Industrials,/committee/2016/concerned-american-voters/C00525899/,,1522,P2016,,93,1994-08-22,,Estimated remaining pre-paid ad buy budget for month before primary,C00525899,SE,, ,Provo,"Harmon Brothers, LLC","Harmon Brothers, LLC",UT,251 N University Ave,,84601,,,FALSE,S,SE.5823,,,,
0,P60006111,T. Rowe Price Group,P,R,US,/candidate/2016/cruz-rafael-edward-ted/P60006111/,Financials,/committee/2016/stand-fortruth-inc/C00592337/,,1522,P2016,,65,1990-05-30,,Advertising - digital,C00592337,SE,, ,Washington,"Digital Freedom, LLC","Digital Freedom, LLC",DC,PO Box 65448,,20035,,,FALSE,S,SE.4099,,,,
0,P60006111,Hartford Financial Svc.Gp.,P,R,US,/candidate/2016/cruz-rafael-edward-ted/P60006111/,Financials,/committee/2016/stand-fortruth-inc/C00592337/,,1522,P2016,,39,2001-08-30,,Advertising - radio,C00592337,SE,, ,Alexandria,"SRCP Media, Inc.","SRCP Media, Inc.",VA,201 North Union Street,Suite 200,22314,,,FALSE,S,SE.4104,,,,
0,P40003576,Affiliated Managers Group Inc,P,R,US,/candidate/2016/paul-rand/P40003576/,Financials,/committee/2016/concerned-american-voters/C00525899/,,1522,P2016,,52,2007-10-29,,"Voter contact - field staff, technology, and data management",C00525899,SE,, ,Alexandria,"Voter Contact Services, LLC","Voter Contact Services, LLC",VA,"107 S. West St, PMB 501",,22314,,,FALSE,S,SE.5718,,,,
0,P40003576,F5 Networks,P,R,US,/candidate/2016/paul-rand/P40003576/,Information Technology,/committee/2016/concerned-american-voters/C00525899/,,1522,P2016,,107,2005-09-20,,"Voter contact - field staff, technology, and data management",C00525899,SE,, ,Alexandria,"Voter Contact Services, LLC","Voter Contact Services, LLC",VA,"107 S. West St, PMB 501",,22314,,,FALSE,S,SE.5715,,,,
0,S6MD03458,Western Union Co,S,D,MD,/candidate/2016/edwards-donna-fern/S6MD03458/,Information Technology,/committee/2016/women-vote/C00473918/,,1021,P2016,,96,2000-01-11,,Media Production,C00473918,SE,,Included in 48 Hr Ind. Exp. Report filed on 12/1/2015 ,Washington,Mundy Katowitz Media ,Mundy Katowitz Media ,DC,"1322 G Street, SE",,20003,/race_id/1021/,MD (Sen.),FALSE,S,SE-683,,,,
0,S6MD03458,Macy's Inc.,S,D,MD,/candidate/2016/edwards-donna-fern/S6MD03458/,Consumer Discretionary,/committee/2016/women-vote/C00473918/,,1021,P2016,,115,2000-04-21,,Media Buy TV,C00473918,SE,,Included in 48 Hr Ind. Exp. Report filed on 12/1/2015 ,Washington,Mundy Katowitz Media ,Mundy Katowitz Media ,DC,"1322 G Street, SE",,20003,/race_id/1021/,MD (Sen.),FALSE,S,SE-682,,,,
0,P40003576,BorgWarner,P,R,US,/candidate/2016/paul-rand/P40003576/,Consumer Discretionary,/committee/2016/concerned-american-voters/C00525899/,,1522,P2016,,78,1991-05-02,,"Voter contact - field staff, technology, and data management",C00525899,SE,, ,Alexandria,"Voter Contact Services, LLC","Voter Contact Services, LLC",VA,"107 S. West St, PMB 501",,22314,,,FALSE,S,SE.5700,,,,
0,P60006723,Invesco Ltd.,P,R,US,/candidate/2016/rubio-marco/P60006723/,Financials,/committee/2016/baby-got-pac/C00591214/,,1522,P2016,,7,1998-03-22,,media production,C00591214,SE,, ,Tallahassee,"Intrepid Media, Inc.","Intrepid Media, Inc.",FL,210 Mill Branch Road,,32312,,,FALSE,S,SE.4122,,,,
0,P60006723,Hasbro Inc.,P,R,US,/candidate/2016/rubio-marco/P60006723/,Consumer Discretionary,/committee/2016/baby-got-pac/C00591214/,,1522,P2016,,24,2005-01-04,,media placement,C00591214,SE,, ,Stamford,"Icon International, Inc.","Icon International, Inc.",CT,107 Elm Street,4 Stamford Plaza,6902,,,FALSE,S,SE.4117,,,,
0,P60006723,XL Capital,P,R,US,/candidate/2016/rubio-marco/P60006723/,Financials,/committee/2016/baby-got-pac/C00591214/,,1522,P2016,,76,1990-12-03,,online advertising,C00591214,SE,, ,Alexandria,"Engage, LLC","Engage, LLC",VA,814 King Street,Suite 400,22314,,,FALSE,S,SE.4116,,,,
,S0UT00165,Ulta Salon Cosmetics & Fragrance Inc,S,R,UT,/candidate/2016/lee-mike/S0UT00165/,Consumer Discretionary,/committee/2016/freedomworks-for-america/C00499020/,,1069,P2016,,107,1997-12-10,,MEDIA PLACEMENT/PRODUCTION,C00499020,SE,, ,MARSHFIELD,"THOMPSON COMMUNICATIONS, INC","THOMPSON COMMUNICATIONS, INC",MO,200 W JEFFERSON,,65706,/race_id/1069/,UT (Sen.),FALSE,S,SB24-1.008,,,,
0,P00003392,Dr Pepper Snapple Group,P,D,US,/candidate/2016/clinton-hillary-rodham/P00003392/,Consumer Staples,/committee/2016/nea-advocacy-fund/C00489815/,,1522,P2016,,98,1997-06-07,,Billboard production and leasing,C00489815,SE,, ,Washington,The New Media Firm,The New Media Firm,DC,1730 Rhode Island Ave. NW,,20036,,,FALSE,S,B586308,,,,
0,P40003576,Harman Int'l Industries,P,R,US,/candidate/2016/paul-rand/P40003576/,Consumer Discretionary,/committee/2016/concerned-american-voters/C00525899/,,1522,P2016,,45,1987-04-30,,"Voter contact - field staff, technology, and data management",C00525899,SE,, ,Alexandria,"Voter Contact Services, LLC","Voter Contact Services, LLC",VA,"107 S. West St, PMB 501",,22314,,,FALSE,S,SE.5692,,,,
0,P60006111,Cincinnati Financial,P,R,US,/candidate/2016/cruz-rafael-edward-ted/P60006111/,Financials,/committee/2016/madison-project-inc/C00298000/,,1522,P2016,,54,2005-02-24,,GRASSROOTS CONSULTING (NON-CONTRIBUTION ACCOUNT),C00298000,SE,, ,FORT WORTH,FRONTLINE POLITICAL STRATEGY,FRONTLINE POLITICAL STRATEGY,TX,2416 VIA BOLOGNA #2321,,76109,,,FALSE,S,SE.376906,,,,
0,P60005915,Tiffany & Co.,P,R,US,/candidate/2016/carson-benjamin-s-sr-md/P60005915/,Consumer Discretionary,/committee/2016/2016-committee-the/C00569905/,,1522,P2016,,4,1989-03-04,,PRINTING,C00569905,SE,, ,HOMEWOOD,THE ALABAMA BOOKSMITH,THE ALABAMA BOOKSMITH,AL,2626 19TH PLACE,,35209,,,FALSE,S,SE24.1312,,,,
0,P60005915,Masco Corp.,P,R,US,/candidate/2016/carson-benjamin-s-sr-md/P60005915/,Industrials,/committee/2016/2016-committee-the/C00569905/,,1522,P2016,,23,2001-09-18,,DIRECT MAIL - POSTAGE,C00569905,SE,, ,FOREST,RST MARKETING,RST MARKETING,VA,1272 CORPORATE PARK ROAD,,245512277,,,FALSE,S,SE24.1306,,,,
0,P60005915,Leucadia National Corp.,P,R,US,/candidate/2016/carson-benjamin-s-sr-md/P60005915/,Financials,/committee/2016/2016-committee-the/C00569905/,,1522,P2016,,118,1984-03-02,,AGENCY FEES - CONSULTING,C00569905,SE,, ,MCLEAN,CAMPAIGN FUNDING DIRECT,CAMPAIGN FUNDING DIRECT,VA,"1420 SPRING HILL ROAD, SUITE 490",SUITE 490,221023028,,,FALSE,S,SE24.1308,,,,
0,P60005915,Kansas City Southern,P,R,US,/candidate/2016/carson-benjamin-s-sr-md/P60005915/,Industrials,/committee/2016/2016-committee-the/C00569905/,,1522,P2016,,33,1986-02-24,,DIRECT MAIL - PRINTING,C00569905,SE,, ,ROGERS,ADVANCED RESPONSE SYSTEMS,ADVANCED RESPONSE SYSTEMS,MN,13175 GEORGE WEBER DRIVE,,553748900,,,FALSE,S,SE24.1307,,,,
4,H2KY04121,Viacom Inc.,H,R,KY,/candidate/2016/massie-thomas-h/H2KY04121/,Consumer Discretionary,/committee/2016/freedomworks-for-america/C00499020/,,1254,P2016,,81,1990-12-18,,MEDIA PLACEMENT/PRODUCTION,C00499020,SE,, ,MARSHFIELD,"THOMPSON COMMUNICATIONS, INC","THOMPSON COMMUNICATIONS, INC",MO,200 W JEFFERSON,,65706,/race/2014/H/KY/04/,KY-04,FALSE,S,SB24-1.009,,,,
0,P40003576,NiSource Inc.,P,R,US,/candidate/2016/paul-rand/P40003576/,Utilities,/committee/2016/concerned-american-voters/C00525899/,,1522,P2016,,50,1992-07-01,,"Voter contact - field staff, technology, and data management",C00525899,SE,, ,Alexandria,"Voter Contact Services, LLC","Voter Contact Services, LLC",VA,"107 S. West St, PMB 501",,22314,,,FALSE,S,SE.5687,,,,
,S0NH00235,JM Smucker,S,R,NH,/candidate/2016/ayotte-kelly-a/S0NH00235/,Consumer Staples,/committee/2016/esafund/C00489856/,,1041,G2016,,51,1996-01-25,,research,C00489856,SE,, ,Oklahoma City,Wilson Perkins Allen,Wilson Perkins Allen,OK,1319 Classen Drive,,73103,/race_id/1041/,NH (Sen.),FALSE,S,SE.6371,,,,
1,H6KS01146,Dollar Tree,H,R,KS,/candidate/2016/huelskamp-timothy-a-representa/H6KS01146/,Consumer Discretionary,/committee/2016/freedomworks-for-america/C00499020/,,1247,P2016,,11,1990-09-24,,MEDIA PLACEMENT/PRODUCTION,C00499020,SE,, ,MARSHFIELD,"THOMPSON COMMUNICATIONS, INC","THOMPSON COMMUNICATIONS, INC",MO,200 W JEFFERSON,,65706,/race/2014/H/KS/01/,KS-01,FALSE,S,SB24-1.006,,,,
11,H2NC11080,Digital Realty Trust,H,R,NC,/candidate/2016/meadows-mark-r/H2NC11080/,Real Estate,/committee/2016/freedomworks-for-america/C00499020/,,1319,P2016,,28,2001-09-07,,MEDIA PLACEMENT/PRODUCTION,C00499020,SE,, ,MARSHFIELD,"THOMPSON COMMUNICATIONS, INC","THOMPSON COMMUNICATIONS, INC",MO,200 W JEFFERSON,,65706,/race/2014/H/NC/11/,NC-11,FALSE,S,SB24-1.010,,,,
7,H4VA07143,Microchip Technology,H,R,VA,/candidate/2016/brat-david-alan-mr/H4VA07143/,Information Technology,/committee/2016/freedomworks-for-america/C00499020/,,1494,P2016,,10,1989-07-04,,MEDIA PLACEMENT/PRODUCTION,C00499020,SE,, ,MARSHFIELD,"THOMPSON COMMUNICATIONS, INC","THOMPSON COMMUNICATIONS, INC",MO,200 W JEFFERSON,,65706,/race/2014/H/VA/07/,VA-07,FALSE,S,SB24-1.002,,,,
0,P40003576,Nordstrom,P,R,US,/candidate/2016/paul-rand/P40003576/,Consumer Discretionary,/committee/2016/concerned-american-voters/C00525899/,,1522,P2016,,116,1999-11-27,,"Voter contact - field staff, technology, and data management",C00525899,SE,, ,Alexandria,"Voter Contact Services, LLC","Voter Contact Services, LLC",VA,"107 S. West St, PMB 501",,22314,,,FALSE,S,SE.5677,,,,
,S0NH00235,Entergy Corp.,S,R,NH,/candidate/2016/ayotte-kelly-a/S0NH00235/,Utilities,/committee/2016/esafund/C00489856/,,1041,G2016,,16,1984-10-28,,direct voter contact,C00489856,SE,, ,Hancock,"Norway Hill Associates, Inc.","Norway Hill Associates, Inc.",NH,30 Norway Hill Road,,3449,/race_id/1041/,NH (Sen.),FALSE,S,SE.6357,,,,
0,P40003576,Apartment Investment & Mgmt,P,R,US,/candidate/2016/paul-rand/P40003576/,Real Estate,/committee/2016/concerned-american-voters/C00525899/,,1522,P2016,,47,1989-12-01,,"Voter contact - field staff, technology, and data management",C00525899,SE,, ,Alexandria,"Voter Contact Services, LLC","Voter Contact Services, LLC",VA,"107 S. West St, PMB 501",,22314,,,FALSE,S,SE.5663,,,,
0,P40003576,Linear Technology Corp.,P,R,US,/candidate/2016/paul-rand/P40003576/,Information Technology,/committee/2016/concerned-american-voters/C00525899/,,1522,P2016,,7,1992-07-19,,"Voter contact - field staff, technology, and data management",C00525899,SE,, ,Alexandria,"Voter Contact Services, LLC","Voter Contact Services, LLC",VA,"107 S. West St, PMB 501",,22314,,,FALSE,S,SE.5651,,,,
0,S6FL00293,NASDAQ OMX Group,S,R,FL,/candidate/2016/desantis-ronald-d/S6FL00293/,Financials,/committee/2016/madison-project-inc/C00298000/,,999,P2016,,43,1995-09-26,,ROBOCALLS (NON-CONTRIBUTION ACCOUNT),C00298000,SE,, ,ALEDO,CAMPAIGN SIDEKICK LLC,CAMPAIGN SIDEKICK LLC,TX,1550 OLD ANNETTA,,76008,/race_id/999/,FL (Sen.),FALSE,S,SE.370861,,,,
0,P60007572,People's United Financial,P,R,US,/candidate/2016/pataki-george-e/P60007572/,Financials,/committee/2016/we-the-people-not-washington/C00571356/,,1522,P2016,,101,2001-06-29,,Media Production,C00571356,SE,, ,Annapolis,Savanna Communications LLC,Savanna Communications LLC,MD,755 Sonne Drive,,21401,,,FALSE,S,SE.4736,,,,
1,H0AZ01325,Mead Johnson,H,R,AZ,/candidate/2014/tobin-andrew-m/H0AZ01325/,Consumer Staples,/committee/2014/preserve-americas-future/C00523456/,,554,P2014,,23,1994-10-27,,"TV Advertising (Originally Reported as $25,000)",C00523456,SE,, ,Tempe,Lincoln Strategy Group,Lincoln Strategy Group,AZ,740 S Mill Ave,Ste 200,85281,/race/2014/H/AZ/01/,AZ-01,FALSE,S,SE.4331,,,,
1,H0AZ01325,Loews Corp.,H,R,AZ,/candidate/2014/tobin-andrew-m/H0AZ01325/,Financials,/committee/2014/preserve-americas-future/C00523456/,,554,P2014,,59,1992-04-21,,TV Advertising,C00523456,SE,, ,Tempe,Lincoln Strategy Group,Lincoln Strategy Group,AZ,740 S Mill Ave,Ste 200,85281,/race/2014/H/AZ/01/,AZ-01,FALSE,S,SE.4327,,,,
0,S6FL00293,D. R. Horton,S,R,FL,/candidate/2016/desantis-ronald-d/S6FL00293/,Consumer Discretionary,/committee/2016/madison-project-inc/C00298000/,,999,P2016,,16,1994-06-28,,WALK HOURS/PHONES (NON-CONTRIBUTION ACCOUNT),C00298000,SE,, ,LAS VEGAS,SILVER BULLET GROUP INC,SILVER BULLET GROUP INC,NV,4730 SOUTH FORT APACHE ROAD STE 30,,89147,/race_id/999/,FL (Sen.),FALSE,S,SE.370683,,,,
0,P40003576,PVH Corp.,P,R,US,/candidate/2016/paul-rand/P40003576/,Consumer Discretionary,/committee/2016/concerned-american-voters/C00525899/,,1522,P2016,,20,1998-09-29,,"Voter contact - field staff, technology, and data management",C00525899,SE,, ,Alexandria,"Voter Contact Services, LLC","Voter Contact Services, LLC",VA,"107 S. West St, PMB 501",,22314,,,FALSE,S,SE.5455,,,,
